0.03	0.7	0.65	0	0	0	0	0	0
0.03	0.7	0.7	0	0	0	0	0	0
0.03	0.7	0.75	0	0	0	0	0	0
0.03	0.7	0.85	0	0	0	0	0	0
0.04	0.1	0	0.000197464	0.0566144	0.000246704	0.0489709	1.24936	0.0748554
0.04	0.1	0.2	0	0	0	0	0	0
0.04	0.1	0.25	0	0	0	0	0	0
0.04	0.1	0.3	0	0	0	0	0	0
0.04	0.1	0.35	0	0	0	0	0	0
0.04	0.1	0.4	0	0	0	0	0	0
0.04	0.1	0.45	0	0	0	0	0	0
0.04	0.1	0.5	0.0371878	0.00583962	0.0393994	0.0054859	1.05947	0.00801226
0.04	0.1	0.55	0.0927625	0.00370254	0.0979872	0.00348406	1.05632	0.00508405
0.04	0.1	0.6	0.127374	0.00316242	0.128776	0.00304164	1.01101	0.00438776
0.04	0.1	0.65	0.138858	0.0030297	0.145822	0.00285964	1.05015	0.00416613
0.04	0.1	0.7	0.139037	0.00302775	0.148089	0.00283784	1.0651	0.00414977
0.04	0.1	0.75	0.106082	0.00245549	0.111493	0.00231725	1.05101	0.00337625
0.04	0.1	0.85	0.0363726	0.00341519	0.0396636	0.00316342	1.09048	0.00465519
0.04	0.15	0	0.00148649	0.0289664	0.00159293	0.0272491	1.0716	0.0397689
0.04	0.15	0.2	0	0	0	0	0	0
0.04	0.15	0.25	0	0	0	0	0	0
0.04	0.15	0.3	0	0	0	0	0	0
0.04	0.15	0.35	0.0401926	0.00788535	0.0430173	0.00742334	1.07028	0.0108298
0.04	0.15	0.4	0.256549	0.00313791	0.270923	0.00297568	1.05603	0.00432448
0.04	0.15	0.45	0.396336	0.0025333	0.41111	0.00242441	1.03728	0.00350648
0.04	0.15	0.5	0.373376	0.00260856	0.389334	0.00248989	1.04274	0.00360613
0.04	0.15	0.55	0.279502	0.00300801	0.294809	0.00285436	1.05476	0.00414674
0.04	0.15	0.6	0.212249	0.0034461	0.217173	0.00331894	1.0232	0.00478445
0.04	0.15	0.65	0.156942	0.00400208	0.166885	0.00378114	1.06336	0.00550579
0.04	0.15	0.7	0.113659	0.00469771	0.121746	0.00442172	1.07115	0.00645136
0.04	0.15	0.75	0.0691367	0.00426172	0.0727674	0.00404675	1.05251	0.00587694
0.04	0.15	0.85	0.0192745	0.00657707	0.0218579	0.00601608	1.13403	0.00891354
0.04	0.2	0	0.00862892	0.0118998	0.0105612	0.0105933	1.22393	0.0159318
0.04	0.2	0.2	2.44169e-05	0.316228	0.000194153	0.110432	7.9516	0.334956
0.04	0.2	0.25	0.325201	0.0027623	0.33799	0.00266972	1.03933	0.00384158
0.04	0.2	0.3	0.715741	0.00187976	0.747563	0.00181365	1.04446	0.00261205
0.04	0.2	0.35	0.843478	0.00173691	0.890758	0.00166739	1.05605	0.00240771
0.04	0.2	0.4	0.662498	0.00195132	0.689478	0.00188578	1.04072	0.00271364
0.04	0.2	0.45	0.489433	0.00226073	0.516251	0.0021699	1.05479	0.00313358
0.04	0.2	0.5	0.361533	0.00262217	0.372821	0.00254419	1.03122	0.00365359
0.04	0.2	0.55	0.262691	0.00306871	0.279517	0.00293136	1.06405	0.0042438
0.04	0.2	0.6	0.194236	0.00356269	0.21116	0.00336675	1.08713	0.00490181
0.04	0.2	0.65	0.145293	0.00411429	0.156234	0.00390859	1.07531	0.0056749
0.04	0.2	0.7	0.102707	0.00488829	0.111967	0.00461179	1.09016	0.00672042
0.04	0.2	0.75	0.0609994	0.00448733	0.0663708	0.00423782	1.08806	0.00617214
0.04	0.2	0.85	0.014161	0.00758925	0.0147896	0.00731346	1.04439	0.0105396
0.04	0.3	0	0.476763	0.00179708	0.493649	0.00177619	1.03542	0.00252672
0.04	0.3	0.2	1.82475	0.0013258	1.90261	0.00130683	1.04267	0.0018616
0.04	0.3	0.25	1.69797	0.00137041	1.80942	0.00133723	1.06564	0.00191473
0.04	0.3	0.3	1.21358	0.0016028	1.27667	0.0015726	1.05199	0.00224545
0.04	0.3	0.35	0.882965	0.00186436	0.926517	0.00183089	1.04932	0.00261304
0.04	0.3	0.4	0.637612	0.00218101	0.689502	0.00211043	1.08138	0.00303492
